Popularidad;external_id;price;currency;price_per_sqm;expenses;location;neighborhood;province;total_area;covered_area;rooms;bedrooms;bathrooms;parking;publication_url;scraped_at
525;58279525;297999;USD;3634;500000;Bonpland 2200;Palermo Hollywood;Palermo;82;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-2-dorm.-en-suite-cochera-amenities-luz-58279525.html?n_src=Listado&n_pills=Parrilla&n_pg=18&n_pos=16;2026-02-10T14:06:53.518863
98;58281680;745000;USD;3634;1000000;Seguí al 4500;Palermo Nuevo;Palermo;205;;5;4;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-muy-luminoso-a-una-cuadra-del-rosedal-58281680.html?n_src=Listado&n_pills=Luminoso&n_pg=4&n_pos=8;2026-02-10T14:54:12.481267
1984;58312737;280000;USD;1244;300000;Aristóbulo del Valle 5100;San Francisco;Villanueva;225;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-san-francisco-villa-nueva-lote-interno-58312737.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=67&n_pos=24;2026-02-10T14:25:13.775661
1400;58281733;290000;USD;3625;290000;Montevideo al 1900;Retiro;Capital Federal;80;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-3-ambientes-muy-luminoso-con-cochera-58281733.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=47&n_pos=29;2026-02-10T14:17:44.753534
2089;58278255;290000;USD;3625;400000;Felipe Vallese e/ Colpayo y Rojas;Caballito;Capital Federal;80;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-2-banos-caballito-58278255.html?n_src=Listado&n_pills=Luminoso&n_pg=71&n_pos=9;2026-02-10T14:26:44.225015
94;58298359;810000;USD;1246;;Nordelta;Tipas;Nordelta;650;250;;3;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcapa-casa-al-agua-barrio-tipas-nordelta-58298359.html?n_src=Listado&n_pills=Parrilla&n_pg=4&n_pos=4;2026-02-10T14:54:12.321353
200;58283433;949900;USD;3625;1300000;Billinghurst al 2500;Palermo Chico;Palermo;262;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-piso-reciclado-en-palermo-chico-58283433.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=7&n_pos=20;2026-02-10T14:55:15.779606
2003;58266167;289900;USD;3623;400000;Felipe Vallese al 700;Caballito;Capital Federal;80;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-3-ambientes-torre-full-58266167.html?n_src=Listado&n_pills=Laundry&n_pg=68&n_pos=13;2026-02-10T14:25:35.208710
2123;58316556;210000;USD;3620;330000;Paraguay al 5100;Palermo Hollywood;Palermo;58;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-2-ambientes-c-suite-toilette-cochera-58316556.html?n_src=Listado&n_pills=Parrilla&n_pg=72&n_pos=13;2026-02-10T14:27:09.325889
750;58265059;398000;USD;3618;900000;Beruti 3358;Palermo;Capital Federal;110;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-espectacular-depto-con-vista-al-rio-3-amb-c-dep-58265059.html?n_src=Listado&n_pills=Terraza&n_pg=26&n_pos=3;2026-02-10T14:09:51.368261
1538;58265295;398000;USD;3618;900000;Beruti 3358;Barrio Norte;Capital Federal;110;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-espectacular-depto-con-vista-al-rio-3-amb-c-dep-58265295.html?n_src=Listado&n_pills=Pileta&n_pg=52&n_pos=18;2026-02-10T14:19:29.053670
1291;58288814;175000;USD;1250;;Almafuerte al 5400;Carapachay;Vicente López;140;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-hermoso-duplex-en-carapachay-vicente-lopez-58288814.html?n_src=Listado&n_pills=Luminoso&n_pg=44&n_pos=10;2026-02-10T14:16:35.959959
1485;58281782;430000;USD;3613;1028530;Alvear al 1800;Recoleta;Capital Federal;119;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-3-ambientes-en-recoleta-58281782.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=50&n_pos=25;2026-02-10T14:18:48.543300
197;58276656;795000;USD;3613;760000;Fray Justo Santa María de Oro al 2200;Palermo;Capital Federal;220;;4;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-4-ambientes-con-2-cocheras-en-venta-58276656.html?n_src=Listado&n_pills=Terraza&n_pg=7&n_pos=17;2026-02-10T14:55:15.665031
1237;58283107;195000;USD;3611;370000;Honduras 4100;Palermo;Capital Federal;54;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-luminoso-2-ambientes-con-amenities-y-cochera-en-58283107.html?n_src=Listado&n_pills=Encargado&n_pg=42&n_pos=13;2026-02-10T14:15:48.797326
2594;58312227;260000;USD;3611;200000;Martiniano Leguizamón 1600;Mataderos;Capital Federal;72;;3;2;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-68-m-sup2--3-amb-con-2-dorm.-en-venta-58312227.html?n_src=Listado&n_pills=Encargado&n_pg=88&n_pos=8;2026-02-10T14:33:14.944896
424;58271708;320000;USD;1254;;Plácido Marín 1852;Lomas de San Isidro;San Isidro;255;;;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-santa-rita-58271708.html?n_src=Listado&n_pills=Parrilla&n_pg=15&n_pos=5;2026-02-10T14:05:43.738324
2189;58271659;320000;USD;1254;;Plácido Marín 1852;Boulogne Sur Mer;San Isidro;255;;;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-santa-rita-58271659.html?n_src=Listado&n_pills=Parrilla&n_pg=74&n_pos=21;2026-02-10T14:27:51.033843
369;58314703;750000;USD;3605;1500000;Arcos al 1500;Belgrano;Capital Federal;208;;5;4;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-espectacular-piso-de-categoria-de-5-ambientes-con-58314703.html?n_src=Listado&n_pills=Encargado&n_pg=13&n_pos=9;2026-02-10T14:57:26.005458
2086;58310573;365000;USD;1258;;Castro Barros al 2866;Martínez;San Isidro;290;;5;2;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-con-5-ambientes-y-jardin-en-martinez-58310573.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=71&n_pos=6;2026-02-10T14:26:44.116158
181;58314842;660000;USD;3586;900000;3 de Febrero al 1700;Belgrano;Capital Federal;184;;5;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-de-departamento-en-torre-10-barrancas-de-58314842.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=7&n_pos=1;2026-02-10T14:55:15.021241
1907;58272819;215000;USD;3583;404839;Aime Paine 1600;Puerto Madero;Capital Federal;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-duplex-2-ambientes-puerto-madero-58272819.html?n_src=Listado&n_pills=SUM&n_pg=65&n_pos=3;2026-02-10T14:24:25.132674
1132;58281461;369000;USD;3582;550000;Camargo 500;Villa Crespo;Capital Federal;103;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-semipiso-en-venta-en-villa-crespo-58281461.html?n_src=Listado&n_pills=SUM&n_pg=38&n_pos=26;2026-02-10T14:14:15.093932
1217;58260868;135000;USD;1261;;Padre Acevedo 2607;Béccar;San Isidro;107;;4;3;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-duplex-4-ambientes-en-beccar-san-isidro-58260868.html?n_src=Listado&n_pills=Quincho&n_pg=41&n_pos=23;2026-02-10T14:15:27.975229
1975;58311015;369000;USD;3582;550000;Camargo 500;Villa Crespo;Capital Federal;103;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-villa-crespo-capital-58311015.html?n_src=Listado&n_pills=Parrilla&n_pg=67&n_pos=15;2026-02-10T14:25:13.373533
2844;58310725;309000;USD;1261;;Oliden 3900;Villa Lugano;Capital Federal;245;;5;5;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-5-ambientes-villa-lugano-58310725.html?n_src=Listado&n_pills=Terraza&n_pg=96&n_pos=21;2026-02-10T14:36:19.252691
328;58309731;1300000;USD;3581;;O'higgins al 1800;Belgrano;Capital Federal;363;;5;5;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-espectacular-piso-en-torre-azul-venta-en-belgrano-58309731.html?n_src=Listado&n_pills=Luminoso&n_pg=11&n_pos=28;2026-02-10T14:56:38.242066
24;58308872;179000;USD;3580;285000;ARCE 570 SUITES & STUDIOS;Las Cañitas;Palermo;50;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclappa-dueno-directo-vende-exquisito-2-ambientes-con-balcon-58308872.html?n_src=Listado&n_pills=SUM&n_pg=1&n_pos=24;2026-02-10T14:00:29.679362
11;58271698;530000;USD;1264;;Frías 2204;Lomas de San Isidro;San Isidro;419;;;4;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-las-lomas-horqueta-58271698.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=11;2026-02-10T14:53:09.456608
2776;58260439;179000;USD;3580;135000;Avenida Paseo Colón 1400;San Telmo;Capital Federal;50;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-2-amb-san-telmo-balcon-y-cochera-58260439.html?n_src=Listado&n_pills=Parrilla&n_pg=94&n_pos=13;2026-02-10T14:35:31.149385
2141;58264826;250000;USD;3571;14700;Paraguay 4500;Palermo;Capital Federal;70;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-4-ambientes-en-venta-ubicado-en-palermo-58264826.html?n_src=Listado&n_pills=Encargado&n_pg=73&n_pos=3;2026-02-10T14:27:29.938994
2188;58261286;250000;USD;3571;14500;Paraguay e/ Thames y Jorge Luis Borges;Palermo;Capital Federal;70;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-venta-3-dorm.-1-bano-palermo-58261286.html?n_src=Listado&n_pills=Luminoso&n_pg=74&n_pos=20;2026-02-10T14:27:50.996384
192;58259810;595000;USD;3562;765000;Sucre y Libertador;Belgrano;Capital Federal;167;;3;2;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-terraza-cochera-amenities-58259810.html?n_src=Listado&n_pills=Luminoso&n_pg=7&n_pos=12;2026-02-10T14:55:15.440629
4;58264546;185000;USD;3557;;Jerónimo Salguero 1209;Palermo Soho;Palermo;52;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-moderno-de-52-m-sup2--totalmente-amoblado-58264546.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=1&n_pos=4;2026-02-10T14:00:28.932562
12;58315725;841000;USD;3548;1400000;Virrey Arredondo 2200;Belgrano;Capital Federal;237;;7;4;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-venta-7amb-piso-alto-cochera-58315725.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=12;2026-02-10T14:53:09.491498
1199;58275068;450000;USD;3543;888000;Malabia 2400;Palermo;Capital Federal;127;;4;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-palermo-cochera-58275068.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=41&n_pos=3;2026-02-10T14:15:27.250495
2631;58290091;230000;USD;3538;200000;Avenida Francisco Beiró 4600;Villa Devoto;Capital Federal;65;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelete-departamento-de-2-ambientes-en-v.-devoto-58290091.html?n_src=Listado&n_pills=Parrilla&n_pg=89&n_pos=15;2026-02-10T14:33:35.390630
2819;58310991;369000;USD;1272;;Santa Rita 0;Boulogne Sur Mer;San Isidro;290;;6;4;4;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-quinta-en-venta-en-boulogne-san-isidro-g.-b.-a.-58310991.html?n_src=Listado&n_pills=Pileta&n_pg=95&n_pos=26;2026-02-10T14:35:54.462251
2944;58295975;388000;USD;3527;130000;Charcas al 2500;Recoleta;Capital Federal;110;;4;3;;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-excelente-estado-en-recoleta-58295975.html?n_src=Listado&n_pg=100&n_pos=1;2026-02-10T14:37:51.938267
392;58295687;1050000;USD;3523;1000000;Avenida Presidente Manuel Quintana 500;Barrio Norte;Capital Federal;298;;6;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-reciclado-de-categoria-en-av-58295687.html?n_src=Listado&n_pills=Encargado&n_pg=14&n_pos=2;2026-02-10T14:57:50.537425
430;58295685;1050000;USD;3523;1000000;Avenida Presidente Manuel Quintana 500;Recoleta;Capital Federal;298;;6;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-reciclado-de-categoria-en-av-58295685.html?n_src=Listado&n_pills=Luminoso&n_pg=15&n_pos=10;2026-02-10T14:58:10.699043
1342;58308535;225000;USD;3515;489393;Mansilla al 3500;Palermo;Capital Federal;64;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-58308535.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=46&n_pos=1;2026-02-10T14:17:21.378547
132;58276690;720000;USD;3512;1200000;Avenida Pedro Goyena 1121;Caballito Sur;Caballito;205;;6;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-190-m-sup2--con-4-dorm.-en-venta-58276690.html?n_src=Listado&n_pills=Encargado&n_pg=5&n_pos=12;2026-02-10T14:54:32.743614
427;58282080;248000;USD;1278;;Carlos Gardel 1700;Olivos;Vicente López;194;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-tipo-loft-1-dorm-jardin-olivos-apt.-cred.-58282080.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=15&n_pos=8;2026-02-10T14:05:43.843764
2132;58278875;295000;USD;3511;;Av. Cordoba 5443;Palermo;Capital Federal;84;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-piso-alto-torre-de-lujo-mirador-palermo-58278875.html?n_src=Listado&n_pills=SUM&n_pg=72&n_pos=22;2026-02-10T14:27:09.719174
114;58279642;550000;USD;3503;916000;Tres de Febrero 1200;Belgrano;Capital Federal;157;;4;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-4-amb-reciclado-cochera-balcon-belgrano-58279642.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=4&n_pos=24;2026-02-10T14:54:13.071904
1102;58296703;64000;USD;1280;;Mozart 1532;Parque Avellaneda;Capital Federal;50;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-encantador-departamento-en-parque-avellaneda-58296703.html?n_src=Listado&n_pills=Terraza&n_pg=37&n_pos=26;2026-02-10T14:13:52.300293
826;58259752;420000;USD;3500;570000;Av. del Libertador 5400;Belgrano;Capital Federal;120;;4;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-seguridad-y-cochera-58259752.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=28&n_pos=19;2026-02-10T14:10:31.716604
1282;58259762;420000;USD;3500;570000;Av. del Libertador 5400;Belgrano;Capital Federal;120;;4;3;;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-seguridad-cochera-fija-y-baulera-58259762.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=43&n_pos=28;2026-02-10T14:16:13.549310
1241;58273157;385000;USD;1283;;Las Glorietas 100;Las Glorietas;Nordelta;300;;5;4;2;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-las-glorietas-nordelta-tigre-58273157.html?n_src=Listado&n_pills=Parrilla&n_pg=42&n_pos=17;2026-02-10T14:15:48.999228
1676;58263004;210000;USD;3500;280000;Avenida Olazabal al 4800;Villa Urquiza;Capital Federal;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-evoque-olazabal-oportunidad-2amb-con-bano-y-toilette-58263004.html?n_src=Listado&n_pills=Laundry&n_pg=57&n_pos=7;2026-02-10T14:21:22.153085
2324;58274640;210000;USD;3500;290000;República Eslovenia 1900;Las Cañitas;Palermo;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-oportunidad!-2-ambientes-60-m-sup2--a-estrenar-58274640.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=79&n_pos=8;2026-02-10T14:29:43.541405
3093;58318603;210000;USD;3500;280000;Avenida Olazabal 4889;Villa Urquiza;Capital Federal;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-evoque-olazabal-oportunidad-2amb-con-bano-y-toilette-58318603.html?n_src=Listado&n_pills=Quincho&n_pg=105&n_pos=8;2026-02-10T14:39:52.240526
169;58285070;1190000;USD;3500;2000000;Virrey Loreto 1700;Belgrano;Capital Federal;340;;7;3;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-de-7-ambientes-en-torre-de-58285070.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=6&n_pos=19;2026-02-10T14:54:54.897458
2473;58306036;209990;USD;3499;330000;Avenida del Libertador 5665 5600;Belgrano;Capital Federal;60;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-en-venta-2-amb-en-belgrano-piscina-y-gym-58306036.html?n_src=Listado&n_pills=Laundry&n_pg=84&n_pos=7;2026-02-10T14:31:39.007873
1740;58306358;85000;USD;1287;;Calle Jose E. Rodo 3800;Parque Avellaneda;Capital Federal;66;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-3-ambientes-en-parque-avellaneda-58306358.html?n_src=Listado&n_pills=Parrilla&n_pg=59&n_pos=11;2026-02-10T14:22:07.262204
53;58265934;615000;USD;3494;1400000;Av. Del Libertador al 5400;Belgrano;Capital Federal;176;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-mudate-a-un-piso-sobre-libertador-en-belgrano-58265934.html?n_src=Listado&n_pills=Luminoso&n_pg=2&n_pos=23;2026-02-10T14:53:31.571860
1332;58270704;284000;USD;1290;1;Coronel Manuel Rosetti 500;Florida;Vicente López;220;;5;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-5-amb-y-cochera-florida-vicente-lopez-58270704.html?n_src=Listado&n_pills=Quincho&n_pg=45&n_pos=21;2026-02-10T14:16:59.198358
1148;58310825;290000;USD;3493;360000;Husares al 2200;Belgrano;Capital Federal;83;;3;;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-bajo-belgrano-torre-3-ambientes-cochera-fija-full-58310825.html?n_src=Listado&n_pills=Pileta&n_pg=39&n_pos=12;2026-02-10T14:14:38.873612
2653;58297619;220000;USD;3492;360000;Godoy Cruz al 2400;Palermo Soho;Palermo;63;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes-con-balcon-en-venta-palermo-58297619.html?n_src=Listado&n_pills=Laundry&n_pg=90&n_pos=7;2026-02-10T14:33:59.265475
2580;58311567;199000;USD;3491;500000;Avenida Santa Fe 4910;Palermo Hollywood;Palermo;57;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-3-ambientes-con-cochera-en-palermo-58311567.html?n_src=Listado&n_pills=Encargado&n_pg=87&n_pos=24;2026-02-10T14:32:50.208630
1902;58296226;119000;USD;1293;;Asamblea 200;Boulogne Sur Mer;San Isidro;92;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-3-amb.-pileta-y-cochera.-boulogne-san-isidro-58296226.html?n_src=Listado&n_pills=Parrilla&n_pg=64&n_pos=28;2026-02-10T14:24:01.193399
1990;58281596;390000;USD;3482;440000;Av. Paseo Colon al 1100;San Telmo;Capital Federal;112;;4;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-3-ambientes-san-telmo-av-paseo-58281596.html?n_src=Listado&n_pills=Parrilla&n_pg=67&n_pos=30;2026-02-10T14:25:13.994652
3023;58319537;369000;USD;1294;;SANTA RITA 100;Santa Rita;San Isidro;285;;5;4;6;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casas-casa-san-isidro-santa-rita-gran-bs.-as.-58319537.html?n_src=Listado&n_pills=Quincho&n_pg=102&n_pos=28;2026-02-10T14:38:41.138704
1769;58282626;275000;USD;3481;240000;Avenida Luis María Campos 600;Palermo;Capital Federal;79;;2;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-con-balcon-terraza-y-cochera-58282626.html?n_src=Listado&n_pills=Quincho&n_pg=60&n_pos=10;2026-02-10T14:22:30.489993
1922;58290898;169900;USD;1296;520000;Avenida del Golf 600;Lagos del Sendero;Nordelta;131;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-dpto-3-amb-venta-cochera-jardin-al-lago-parrilla-58290898.html?n_src=Listado&n_pills=Pileta&n_pg=65&n_pos=18;2026-02-10T14:24:25.740040
2422;58308898;350000;USD;1296;300000;San Gabriel. Boulevard de Todos los Santos 4500. Villanueva. Tigre. Buenos Aires;San Gabriel;Villanueva;270;;5;3;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-barrio-san-gabriel.-villanueva-58308898.html?n_src=Listado&n_pills=Pileta&n_pg=82&n_pos=16;2026-02-10T14:30:53.259512
38;58281677;890000;USD;3476;750000;Scalabrini Ortiz al 3500;Palermo Chico;Palermo;256;;6;5;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-duplex-palermo-chico-av-scalabrini-58281677.html?n_src=Listado&n_pills=Encargado&n_pg=2&n_pos=8;2026-02-10T14:53:31.013113
95;58292087;650000;USD;3475;;Cuba 1900;Belgrano;Capital Federal;187;;6;5;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-depto-6ambs-5banos-2coch-belgrano-full-amenities-58292087.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=4&n_pos=5;2026-02-10T14:54:12.373674
5;58272552;520000;USD;1300;;Gobernador Arana 2000;La Horqueta;San Isidro;400;;6;5;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-espectacular-casa-en-la-horqueta-super-moderna!-58272552.html?n_src=Listado&n_pills=Pileta&n_pg=1&n_pos=5;2026-02-10T14:53:09.225191
35;58272526;520000;USD;1300;;Gobernador Arana 2000;San Isidro;San Isidro;400;;6;5;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-espectacular-casa-en-la-horqueta-super-moderna!-58272526.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=2&n_pos=5;2026-02-10T14:53:30.906656
